count,stand,plate_x,plate_z,called_strike_rate
1-0,L,1.35,1.75,0.0
1-0,L,1.35,1.85,0.0
1-0,L,1.35,1.95,0.0
1-0,L,1.35,2.05,0.00131
1-0,L,1.35,2.15,0.00134
1-0,L,1.35,2.25,0.0014
1-0,L,1.35,2.35,0.0
1-0,L,1.35,2.45,0.0
1-0,L,1.35,2.55,0.0
1-0,L,1.35,2.65,0.0
1-0,L,1.35,2.75,0.0
1-0,L,1.35,2.85,0.0
1-0,L,1.35,2.95,0.0
1-0,L,1.35,3.05,0.0
1-0,L,1.35,3.15,0.0
1-0,L,1.35,3.25,0.0
1-0,L,1.35,3.35,0.0
1-0,L,1.35,3.45,0.0
1-0,L,1.35,3.55,0.0
1-0,L,1.35,3.65,0.0
1-0,L,1.35,3.75,0.0
1-0,L,1.35,3.85,0.0
1-0,L,1.35,3.95,0.0
1-0,L,1.45,0.65,0.0
1-0,L,1.45,0.75,0.0
1-0,L,1.45,0.85,0.0
1-0,L,1.45,0.95,0.0
1-0,L,1.45,1.05,0.0
1-0,L,1.45,1.15,0.0
1-0,L,1.45,1.25,0.0
1-0,L,1.45,1.35,0.0
1-0,L,1.45,1.45,0.0
1-0,L,1.45,1.55,0.0
1-0,L,1.45,1.65,0.0
1-0,L,1.45,1.75,0.0
1-0,L,1.45,1.85,0.0
1-0,L,1.45,1.95,0.0
1-0,L,1.45,2.05,0.00162
1-0,L,1.45,2.15,0.00163
1-0,L,1.45,2.25,0.00168
1-0,L,1.45,2.35,0.0
1-0,L,1.45,2.45,0.0
1-0,L,1.45,2.55,0.0
1-0,L,1.45,2.65,0.0
1-0,L,1.45,2.75,0.0
1-0,L,1.45,2.85,0.0
1-0,L,1.45,2.95,0.0
1-0,L,1.45,3.05,0.0
1-0,L,1.45,3.15,0.0
1-0,L,1.45,3.25,0.0
1-0,L,1.45,3.35,0.0
1-0,L,1.45,3.45,0.0
1-0,L,1.45,3.55,0.0
1-0,L,1.45,3.65,0.0
1-0,L,1.45,3.75,0.0
1-0,L,1.55,0.65,0.0
1-0,L,1.55,0.75,0.0
1-0,L,1.55,0.85,0.0
1-0,L,1.55,0.95,0.0
1-0,L,1.55,1.05,0.0
1-0,L,1.55,1.15,0.0
1-0,L,1.55,1.25,0.0
1-0,L,1.55,1.35,0.0
1-0,L,1.55,1.45,0.0
1-0,L,1.55,1.55,0.0
1-0,L,1.55,1.65,0.0
1-0,L,1.55,1.75,0.0
1-0,L,1.55,1.85,0.0
1-0,L,1.55,1.95,0.0
1-0,L,1.55,2.05,0.00202
1-0,L,1.55,2.15,0.00207
1-0,L,1.55,2.25,0.0022
1-0,L,1.55,2.35,0.0
1-0,L,1.55,2.45,0.0
1-0,L,1.55,2.55,0.0
1-0,L,1.55,2.65,0.0
1-0,L,1.55,2.75,0.0
1-0,L,1.55,2.85,0.0
1-0,L,1.55,2.95,0.0
1-0,L,1.55,3.05,0.0
1-0,L,1.55,3.15,0.0
1-0,L,1.55,3.25,0.0
1-0,L,1.55,3.35,0.0
1-0,L,1.55,3.45,0.0
1-0,L,1.55,3.55,0.0
1-0,L,1.65,0.75,0.0
1-0,L,1.65,0.85,0.0
1-0,L,1.65,0.95,0.0
1-0,L,1.65,1.05,0.0
1-0,L,1.65,1.15,0.0
1-0,L,1.65,1.25,0.0
1-0,L,1.65,1.35,0.0
1-0,L,1.65,1.45,0.0
1-0,L,1.65,1.55,0.0
1-0,L,1.65,1.65,0.0
1-0,L,1.65,1.75,0.0
1-0,L,1.65,1.85,0.0
1-0,L,1.65,1.95,0.0
1-0,L,1.65,2.05,0.00254
1-0,L,1.65,2.15,0.00272
1-0,L,1.65,2.25,0.00286
1-0,L,1.65,2.35,0.0
1-0,L,1.65,2.45,0.0
1-0,L,1.65,2.55,0.0
1-0,L,1.65,2.65,0.0
1-0,L,1.65,2.75,0.0
1-0,L,1.65,2.85,0.0
1-0,L,1.65,2.95,0.0
1-0,L,1.65,3.05,0.0
1-0,L,1.65,3.15,0.0
1-0,L,1.65,3.25,0.0
1-0,L,1.65,3.35,0.0
1-0,L,1.75,0.85,0.0
1-0,L,1.75,0.95,0.0
1-0,L,1.75,1.05,0.0
1-0,L,1.75,1.15,0.0
1-0,L,1.75,1.25,0.0
1-0,L,1.75,1.35,0.0
1-0,L,1.75,1.45,0.0
1-0,L,1.75,1.55,0.0
1-0,L,1.75,1.65,0.0
1-0,L,1.75,1.75,0.0
1-0,L,1.75,1.85,0.0
1-0,L,1.75,1.95,0.0
1-0,L,1.75,2.05,0.0
1-0,L,1.75,2.15,0.0
1-0,L,1.75,2.25,0.0
1-0,L,1.75,2.35,0.0
1-0,L,1.75,2.45,0.0
1-0,L,1.75,2.55,0.0
1-0,L,1.75,2.65,0.0
1-0,L,1.75,2.75,0.0
1-0,L,1.75,2.85,0.0
1-0,L,1.75,2.95,0.0
1-0,L,1.75,3.05,0.0
1-0,L,1.75,3.15,0.0
1-0,L,1.75,3.25,0.0
1-0,L,1.85,0.95,0.0
1-0,L,1.85,1.05,0.0
1-0,L,1.85,1.15,0.0
1-0,L,1.85,1.25,0.0
1-0,L,1.85,1.35,0.0
1-0,L,1.85,1.45,0.0
1-0,L,1.85,1.55,0.0
1-0,L,1.85,1.65,0.0
1-0,L,1.85,1.75,0.0
1-0,L,1.85,1.85,0.0
1-0,L,1.85,1.95,0.0
1-0,L,1.85,2.05,0.0
1-0,L,1.85,2.15,0.0
1-0,L,1.85,2.25,0.0
1-0,L,1.85,2.35,0.0
1-0,L,1.85,2.45,0.0
1-0,L,1.85,2.55,0.0
1-0,L,1.85,2.65,0.0
1-0,L,1.85,2.75,0.0
1-0,L,1.85,2.85,0.0
1-0,L,1.85,2.95,0.0
1-0,L,1.85,3.05,0.0
1-0,L,1.95,1.45,0.0
1-0,L,1.95,1.55,0.0
1-0,L,1.95,1.65,0.0
1-0,L,1.95,2.25,0.0
1-0,L,1.95,2.35,0.0
1-1,Any,-1.95,0.75,0.0
1-1,Any,-1.95,0.85,0.0
1-1,Any,-1.95,0.95,0.0
1-1,Any,-1.95,1.05,0.0
1-1,Any,-1.95,1.15,0.0
1-1,Any,-1.95,1.25,0.0
1-1,Any,-1.95,1.35,0.0
1-1,Any,-1.95,1.45,0.0
1-1,Any,-1.95,1.55,0.0
1-1,Any,-1.95,1.65,0.0
1-1,Any,-1.95,1.75,0.0
1-1,Any,-1.95,1.85,0.0
1-1,Any,-1.95,1.95,0.0
1-1,Any,-1.95,2.05,0.0
1-1,Any,-1.95,2.15,0.0
1-1,Any,-1.95,2.25,0.0
1-1,Any,-1.95,2.35,0.0
1-1,Any,-1.95,2.45,0.0
1-1,Any,-1.95,2.55,0.0
1-1,Any,-1.95,2.65,0.0
1-1,Any,-1.95,2.75,0.0
1-1,Any,-1.95,2.85,0.0
1-1,Any,-1.95,2.95,0.0
1-1,Any,-1.95,3.05,0.0
1-1,Any,-1.95,3.15,0.0
1-1,Any,-1.95,3.25,0.0
1-1,Any,-1.95,3.35,0.0
1-1,Any,-1.95,3.45,0.0
1-1,Any,-1.95,3.55,0.0
1-1,Any,-1.95,3.65,0.0
1-1,Any,-1.95,3.75,0.0
1-1,Any,-1.95,3.85,0.0
1-1,Any,-1.95,3.95,0.0
1-1,Any,-1.95,4.05,0.0
1-1,Any,-1.95,4.15,0.0
1-1,Any,-1.85,0.65,0.0
1-1,Any,-1.85,0.75,0.0
1-1,Any,-1.85,0.85,0.0
1-1,Any,-1.85,0.95,0.0
1-1,Any,-1.85,1.05,0.0
1-1,Any,-1.85,1.15,0.0
1-1,Any,-1.85,1.25,0.0
1-1,Any,-1.85,1.35,0.0
1-1,Any,-1.85,1.45,0.0
1-1,Any,-1.85,1.55,0.0
1-1,Any,-1.85,1.65,0.0
1-1,Any,-1.85,1.75,0.0
1-1,Any,-1.85,1.85,0.0
1-1,Any,-1.85,1.95,0.0
1-1,Any,-1.85,2.05,0.0
1-1,Any,-1.85,2.15,0.0
1-1,Any,-1.85,2.25,0.0
1-1,Any,-1.85,2.35,0.0
1-1,Any,-1.85,2.45,0.0
1-1,Any,-1.85,2.55,0.0
1-1,Any,-1.85,2.65,0.0
1-1,Any,-1.85,2.75,0.0
1-1,Any,-1.85,2.85,0.0
1-1,Any,-1.85,2.95,0.0
1-1,Any,-1.85,3.05,0.0
1-1,Any,-1.85,3.15,0.0
1-1,Any,-1.85,3.25,0.0
1-1,Any,-1.85,3.35,0.0
1-1,Any,-1.85,3.45,0.0
1-1,Any,-1.85,3.55,0.0
1-1,Any,-1.85,3.65,0.0
1-1,Any,-1.85,3.75,0.0
1-1,Any,-1.85,3.85,0.0
1-1,Any,-1.85,3.95,0.0
1-1,Any,-1.85,4.05,0.0
1-1,Any,-1.85,4.15,0.0
1-1,Any,-1.85,4.25,0.0
1-1,Any,-1.85,4.35,0.0
1-1,Any,-1.75,0.55,0.0
1-1,Any,-1.75,0.65,0.0
1-1,Any,-1.75,0.75,0.0
1-1,Any,-1.75,0.85,0.0
1-1,Any,-1.75,0.95,0.0
1-1,Any,-1.75,1.05,0.0
1-1,Any,-1.75,1.15,0.0
1-1,Any,-1.75,1.25,0.0
1-1,Any,-1.75,1.35,0.0
1-1,Any,-1.75,1.45,0.0
1-1,Any,-1.75,1.55,0.0
1-1,Any,-1.75,1.65,0.0
1-1,Any,-1.75,1.75,0.0
1-1,Any,-1.75,1.85,0.0
1-1,Any,-1.75,1.95,0.0
1-1,Any,-1.75,2.05,0.0
1-1,Any,-1.75,2.15,0.0
1-1,Any,-1.75,2.25,0.0
1-1,Any,-1.75,2.35,0.0
1-1,Any,-1.75,2.45,0.0
1-1,Any,-1.75,2.55,0.0
1-1,Any,-1.75,2.65,0.0
1-1,Any,-1.75,2.75,0.0
1-1,Any,-1.75,2.85,0.0
1-1,Any,-1.75,2.95,0.0
1-1,Any,-1.75,3.05,0.0
1-1,Any,-1.75,3.15,0.0
1-1,Any,-1.75,3.25,0.0
1-1,Any,-1.75,3.35,0.0
1-1,Any,-1.75,3.45,0.0
1-1,Any,-1.75,3.55,0.0
1-1,Any,-1.75,3.65,0.0
1-1,Any,-1.75,3.75,0.0
1-1,Any,-1.75,3.85,0.0
1-1,Any,-1.75,3.95,0.0
1-1,Any,-1.75,4.05,0.0
1-1,Any,-1.75,4.15,0.0
1-1,Any,-1.75,4.25,0.0
1-1,Any,-1.75,4.35,0.0
1-1,Any,-1.65,0.55,0.0
1-1,Any,-1.65,0.65,0.0
1-1,Any,-1.65,0.75,0.0
1-1,Any,-1.65,0.85,0.0
1-1,Any,-1.65,0.95,0.0
1-1,Any,-1.65,1.05,0.0
1-1,Any,-1.65,1.15,0.0
1-1,Any,-1.65,1.25,0.0
1-1,Any,-1.65,1.35,0.0
1-1,Any,-1.65,1.45,0.0
1-1,Any,-1.65,1.55,0.0
1-1,Any,-1.65,1.65,0.0
1-1,Any,-1.65,1.75,0.0
1-1,Any,-1.65,1.85,0.0
1-1,Any,-1.65,1.95,0.0
1-1,Any,-1.65,2.05,0.0
1-1,Any,-1.65,2.15,0.0
1-1,Any,-1.65,2.25,0.0
1-1,Any,-1.65,2.35,0.0
1-1,Any,-1.65,2.45,0.0
1-1,Any,-1.65,2.55,0.0
1-1,Any,-1.65,2.65,0.0
1-1,Any,-1.65,2.75,0.0
1-1,Any,-1.65,2.85,0.0
1-1,Any,-1.65,2.95,0.0
1-1,Any,-1.65,3.05,0.0
1-1,Any,-1.65,3.15,0.0
1-1,Any,-1.65,3.25,0.0
1-1,Any,-1.65,3.35,0.0
1-1,Any,-1.65,3.45,0.0
1-1,Any,-1.65,3.55,0.0
1-1,Any,-1.65,3.65,0.0
1-1,Any,-1.65,3.75,0.0
1-1,Any,-1.65,3.85,0.0
1-1,Any,-1.65,3.95,0.0
1-1,Any,-1.65,4.05,0.0
1-1,Any,-1.65,4.15,0.0
1-1,Any,-1.65,4.25,0.0
1-1,Any,-1.65,4.35,0.0
1-1,Any,-1.65,4.45,0.0
1-1,Any,-1.55,0.55,0.0
1-1,Any,-1.55,0.65,0.0
1-1,Any,-1.55,0.75,0.0
1-1,Any,-1.55,0.85,0.0
1-1,Any,-1.55,0.95,0.0
1-1,Any,-1.55,1.05,0.0
1-1,Any,-1.55,1.15,0.0
1-1,Any,-1.55,1.25,0.0
1-1,Any,-1.55,1.35,0.0
1-1,Any,-1.55,1.45,0.0
1-1,Any,-1.55,1.55,0.0
1-1,Any,-1.55,1.65,0.0
1-1,Any,-1.55,1.75,0.0
1-1,Any,-1.55,1.85,0.0
1-1,Any,-1.55,1.95,0.0
1-1,Any,-1.55,2.05,0.0
1-1,Any,-1.55,2.15,0.0
1-1,Any,-1.55,2.25,0.0
1-1,Any,-1.55,2.35,0.00047
1-1,Any,-1.55,2.45,0.00047
1-1,Any,-1.55,2.55,0.00094
1-1,Any,-1.55,2.65,0.00093
1-1,Any,-1.55,2.75,0.00096
1-1,Any,-1.55,2.85,0.00049
1-1,Any,-1.55,2.95,0.0
1-1,Any,-1.55,3.05,0.0
1-1,Any,-1.55,3.15,0.0
1-1,Any,-1.55,3.25,0.0
1-1,Any,-1.55,3.35,0.0
1-1,Any,-1.55,3.45,0.0
1-1,Any,-1.55,3.55,0.0
1-1,Any,-1.55,3.65,0.0
1-1,Any,-1.55,3.75,0.0
1-1,Any,-1.55,3.85,0.0
1-1,Any,-1.55,3.95,0.0
1-1,Any,-1.55,4.05,0.0
1-1,Any,-1.55,4.15,0.0
1-1,Any,-1.55,4.25,0.0
1-1,Any,-1.55,4.35,0.0
1-1,Any,-1.55,4.45,0.0
1-1,Any,-1.45,0.55,0.0
1-1,Any,-1.45,0.65,0.0
1-1,Any,-1.45,0.75,0.0
1-1,Any,-1.45,0.85,0.0
1-1,Any,-1.45,0.95,0.0
1-1,Any,-1.45,1.05,0.0
1-1,Any,-1.45,1.15,0.0
1-1,Any,-1.45,1.25,0.0
1-1,Any,-1.45,1.35,0.0
1-1,Any,-1.45,1.45,0.0
1-1,Any,-1.45,1.55,0.0
1-1,Any,-1.45,1.65,0.00058
1-1,Any,-1.45,1.75,0.00107
1-1,Any,-1.45,1.85,0.00151
1-1,Any,-1.45,1.95,0.00192
1-1,Any,-1.45,2.05,0.00185
1-1,Any,-1.45,2.15,0.00172
1-1,Any,-1.45,2.25,0.00328
1-1,Any,-1.45,2.35,0.00358
1-1,Any,-1.45,2.45,0.00357
1-1,Any,-1.45,2.55,0.00237
1-1,Any,-1.45,2.65,0.00239
1-1,Any,-1.45,2.75,0.00206
1-1,Any,-1.45,2.85,0.00086
1-1,Any,-1.45,2.95,0.0009
1-1,Any,-1.45,3.05,0.00092
1-1,Any,-1.45,3.15,0.001
1-1,Any,-1.45,3.25,0.0
1-1,Any,-1.45,3.35,0.0
1-1,Any,-1.45,3.45,0.0
1-1,Any,-1.45,3.55,0.0
1-1,Any,-1.45,3.65,0.0
1-1,Any,-1.45,3.75,0.0
1-1,Any,-1.45,3.85,0.0
1-1,Any,-1.45,3.95,0.0
1-1,Any,-1.45,4.05,0.0
1-1,Any,-1.45,4.15,0.0
1-1,Any,-1.45,4.25,0.0
1-1,Any,-1.45,4.35,0.0
1-1,Any,-1.45,4.45,0.0
1-1,Any,-1.35,0.55,0.0
1-1,Any,-1.35,0.65,0.0
1-1,Any,-1.35,0.75,0.0
1-1,Any,-1.35,0.85,0.0
1-1,Any,-1.35,0.95,0.0
1-1,Any,-1.35,1.05,0.0
1-1,Any,-1.35,1.15,0.0
1-1,Any,-1.35,1.25,0.0
1-1,Any,-1.35,1.35,0.00067
1-1,Any,-1.35,1.45,0.00175
1-1,Any,-1.35,1.55,0.00427
1-1,Any,-1.35,1.65,0.00581
1-1,Any,-1.35,1.75,0.00773
1-1,Any,-1.35,1.85,0.00861
1-1,Any,-1.35,1.95,0.00992
1-1,Any,-1.35,2.05,0.00984
1-1,Any,-1.35,2.15,0.00904
1-1,Any,-1.35,2.25,0.00985
1-1,Any,-1.35,2.35,0.0107
1-1,Any,-1.35,2.45,0.00953
1-1,Any,-1.35,2.55,0.00912
1-1,Any,-1.35,2.65,0.00934
1-1,Any,-1.35,2.75,0.00825
1-1,Any,-1.35,2.85,0.0051
1-1,Any,-1.35,2.95,0.00283
1-1,Any,-1.35,3.05,0.00371
1-1,Any,-1.35,3.15,0.00311
1-1,Any,-1.35,3.25,0.00096
1-1,Any,-1.35,3.35,-0.0
1-1,Any,-1.35,3.45,-0.0
1-1,Any,-1.35,3.55,-0.0
1-1,Any,-1.35,3.65,-0.0
1-1,Any,-1.35,3.75,-0.0
1-1,Any,-1.35,3.85,-0.0
1-1,Any,-1.35,3.95,-0.0
1-1,Any,-1.35,4.05,-0.0
1-1,Any,-1.35,4.15,-0.0
1-1,Any,-1.35,4.25,-0.0
1-1,Any,-1.35,4.35,-0.0
1-1,Any,-1.35,4.45,-0.0
1-1,Any,-1.25,0.55,0.0
1-1,Any,-1.25,0.65,0.0
1-1,Any,-1.25,0.75,0.0
1-1,Any,-1.25,0.85,0.0
1-1,Any,-1.25,0.95,0.0
1-1,Any,-1.25,1.05,0.0
1-1,Any,-1.25,1.15,0.0
1-1,Any,-1.25,1.25,0.00064
1-1,Any,-1.25,1.35,0.00166
1-1,Any,-1.25,1.45,0.00703
1-1,Any,-1.25,1.55,0.01511
1-1,Any,-1.25,1.65,0.02375
1-1,Any,-1.25,1.75,0.02743
1-1,Any,-1.25,1.85,0.0284
1-1,Any,-1.25,1.95,0.03857
1-1,Any,-1.25,2.05,0.04339
1-1,Any,-1.25,2.15,0.04644
1-1,Any,-1.25,2.25,0.04194
1-1,Any,-1.25,2.35,0.04009
1-1,Any,-1.25,2.45,0.03427
1-1,Any,-1.25,2.55,0.0296
1-1,Any,-1.25,2.65,0.02727
1-1,Any,-1.25,2.75,0.02499
1-1,Any,-1.25,2.85,0.01864
1-1,Any,-1.25,2.95,0.01253
1-1,Any,-1.25,3.05,0.0104
1-1,Any,-1.25,3.15,0.00827
1-1,Any,-1.25,3.25,0.00443
1-1,Any,-1.25,3.35,0.0024
1-1,Any,-1.25,3.45,0.00102
1-1,Any,-1.25,3.55,0.00058
1-1,Any,-1.25,3.65,-0.0
1-1,Any,-1.25,3.75,-0.0
1-1,Any,-1.25,3.85,-0.0
1-1,Any,-1.25,3.95,-0.0
1-1,Any,-1.25,4.05,-0.0
1-1,Any,-1.25,4.15,-0.0
1-1,Any,-1.25,4.25,-0.0
1-1,Any,-1.25,4.35,-0.0
1-1,Any,-1.25,4.45,-0.0
1-1,Any,-1.15,0.55,0.0
1-1,Any,-1.15,0.65,0.0
1-1,Any,-1.15,0.75,0.0
1-1,Any,-1.15,0.85,0.0
1-1,Any,-1.15,0.95,0.0
1-1,Any,-1.15,1.05,0.0
1-1,Any,-1.15,1.15,0.00131
1-1,Any,-1.15,1.25,0.00225
1-1,Any,-1.15,1.35,0.00782
1-1,Any,-1.15,1.45,0.02235
1-1,Any,-1.15,1.55,0.04027
1-1,Any,-1.15,1.65,0.06189
1-1,Any,-1.15,1.75,0.07667
1-1,Any,-1.15,1.85,0.09244
1-1,Any,-1.15,1.95,0.10578
1-1,Any,-1.15,2.05,0.11033
1-1,Any,-1.15,2.15,0.11644
1-1,Any,-1.15,2.25,0.11414
1-1,Any,-1.15,2.35,0.11442
1-1,Any,-1.15,2.45,0.09924
1-1,Any,-1.15,2.55,0.08931
1-1,Any,-1.15,2.65,0.07914
1-1,Any,-1.15,2.75,0.07313
1-1,Any,-1.15,2.85,0.06107
1-1,Any,-1.15,2.95,0.04841
1-1,Any,-1.15,3.05,0.04443
1-1,Any,-1.15,3.15,0.03479
1-1,Any,-1.15,3.25,0.02524
1-1,Any,-1.15,3.35,0.01098
1-1,Any,-1.15,3.45,0.00569
1-1,Any,-1.15,3.55,0.00314
1-1,Any,-1.15,3.65,0.00058
1-1,Any,-1.15,3.75,0.00066
1-1,Any,-1.15,3.85,0.0
1-1,Any,-1.15,3.95,0.0
1-1,Any,-1.15,4.05,0.0
1-1,Any,-1.15,4.15,0.0
1-1,Any,-1.15,4.25,0.0
1-1,Any,-1.15,4.35,0.0
1-1,Any,-1.15,4.45,0.0
1-1,Any,-1.05,0.55,0.0
1-1,Any,-1.05,0.65,0.0
1-1,Any,-1.05,0.75,0.0
1-1,Any,-1.05,0.85,0.0
1-1,Any,-1.05,0.95,0.0
1-1,Any,-1.05,1.05,0.0
1-1,Any,-1.05,1.15,0.00346
1-1,Any,-1.05,1.25,0.00872
1-1,Any,-1.05,1.35,0.02697
1-1,Any,-1.05,1.45,0.06036
1-1,Any,-1.05,1.55,0.10165
1-1,Any,-1.05,1.65,0.15138
1-1,Any,-1.05,1.75,0.18385
1-1,Any,-1.05,1.85,0.21273
1-1,Any,-1.05,1.95,0.24037
1-1,Any,-1.05,2.05,0.25008
1-1,Any,-1.05,2.15,0.25376
1-1,Any,-1.05,2.25,0.23983
1-1,Any,-1.05,2.35,0.24047
1-1,Any,-1.05,2.45,0.22652
1-1,Any,-1.05,2.55,0.21104
1-1,Any,-1.05,2.65,0.19159
1-1,Any,-1.05,2.75,0.17877
1-1,Any,-1.05,2.85,0.1582
1-1,Any,-1.05,2.95,0.13139
1-1,Any,-1.05,3.05,0.11397
1-1,Any,-1.05,3.15,0.0889
1-1,Any,-1.05,3.25,0.06457
1-1,Any,-1.05,3.35,0.03583
1-1,Any,-1.05,3.45,0.01965
1-1,Any,-1.05,3.55,0.01082
1-1,Any,-1.05,3.65,0.0021
1-1,Any,-1.05,3.75,0.00059
1-1,Any,-1.05,3.85,-0.0
1-1,Any,-1.05,3.95,-0.0
1-1,Any,-1.05,4.05,-0.0
1-1,Any,-1.05,4.15,-0.0
1-1,Any,-1.05,4.25,-0.0
1-1,Any,-1.05,4.35,-0.0
1-1,Any,-1.05,4.45,-0.0
1-1,Any,-0.95,0.55,0.0
1-1,Any,-0.95,0.65,0.0
1-1,Any,-0.95,0.75,0.0
1-1,Any,-0.95,0.85,0.0
1-1,Any,-0.95,0.95,0.0
1-1,Any,-0.95,1.05,0.0
1-1,Any,-0.95,1.15,0.0053
1-1,Any,-0.95,1.25,0.01768
1-1,Any,-0.95,1.35,0.05902
1-1,Any,-0.95,1.45,0.12158
1-1,Any,-0.95,1.55,0.19513
1-1,Any,-0.95,1.65,0.29363
1-1,Any,-0.95,1.75,0.35758
1-1,Any,-0.95,1.85,0.41524
1-1,Any,-0.95,1.95,0.44185
1-1,Any,-0.95,2.05,0.45399
1-1,Any,-0.95,2.15,0.45705
1-1,Any,-0.95,2.25,0.4442
1-1,Any,-0.95,2.35,0.44305
1-1,Any,-0.95,2.45,0.43197
1-1,Any,-0.95,2.55,0.41794
1-1,Any,-0.95,2.65,0.38666
1-1,Any,-0.95,2.75,0.35826
1-1,Any,-0.95,2.85,0.32286
1-1,Any,-0.95,2.95,0.29035
1-1,Any,-0.95,3.05,0.25137
1-1,Any,-0.95,3.15,0.2017
1-1,Any,-0.95,3.25,0.14906
1-1,Any,-0.95,3.35,0.09221
1-1,Any,-0.95,3.45,0.05355
1-1,Any,-0.95,3.55,0.02371
1-1,Any,-0.95,3.65,0.00811
1-1,Any,-0.95,3.75,0.00168
1-1,Any,-0.95,3.85,-0.0
1-1,Any,-0.95,3.95,-0.0
1-1,Any,-0.95,4.05,-0.0
1-1,Any,-0.95,4.15,0.00108
1-1,Any,-0.95,4.25,0.0013
1-1,Any,-0.95,4.35,0.00159
1-1,Any,-0.95,4.45,-0.0
1-1,Any,-0.85,0.55,0.0
1-1,Any,-0.85,0.65,0.0
1-1,Any,-0.85,0.75,0.0
1-1,Any,-0.85,0.85,0.0
1-1,Any,-0.85,0.95,0.0
1-1,Any,-0.85,1.05,0.0011
1-1,Any,-0.85,1.15,0.0048
1-1,Any,-0.85,1.25,0.02572
1-1,Any,-0.85,1.35,0.09296
1-1,Any,-0.85,1.45,0.19544
1-1,Any,-0.85,1.55,0.30587
1-1,Any,-0.85,1.65,0.4436
1-1,Any,-0.85,1.75,0.5426
1-1,Any,-0.85,1.85,0.62105
1-1,Any,-0.85,1.95,0.6612
1-1,Any,-0.85,2.05,0.6779
1-1,Any,-0.85,2.15,0.68362
1-1,Any,-0.85,2.25,0.66912
1-1,Any,-0.85,2.35,0.65806
1-1,Any,-0.85,2.45,0.65015
1-1,Any,-0.85,2.55,0.63403
1-1,Any,-0.85,2.65,0.61547
1-1,Any,-0.85,2.75,0.58011
1-1,Any,-0.85,2.85,0.53959
1-1,Any,-0.85,2.95,0.4879
1-1,Any,-0.85,3.05,0.43166
1-1,Any,-0.85,3.15,0.36825
1-1,Any,-0.85,3.25,0.27893
1-1,Any,-0.85,3.35,0.18655
1-1,Any,-0.85,3.45,0.11313
1-1,Any,-0.85,3.55,0.05835
1-1,Any,-0.85,3.65,0.02573
1-1,Any,-0.85,3.75,0.00691
1-1,Any,-0.85,3.85,0.00178
1-1,Any,-0.85,3.95,-0.0
1-1,Any,-0.85,4.05,-0.0
1-1,Any,-0.85,4.15,0.00098
1-1,Any,-0.85,4.25,0.00123
1-1,Any,-0.85,4.35,0.00153
1-1,Any,-0.85,4.45,-0.0
1-1,Any,-0.75,0.55,0.0
1-1,Any,-0.75,0.65,0.0
1-1,Any,-0.75,0.75,0.0
1-1,Any,-0.75,0.85,0.0
1-1,Any,-0.75,0.95,0.0006
1-1,Any,-0.75,1.05,0.00354
1-1,Any,-0.75,1.15,0.00966
1-1,Any,-0.75,1.25,0.03774
1-1,Any,-0.75,1.35,0.12052
1-1,Any,-0.75,1.45,0.26167
1-1,Any,-0.75,1.55,0.41846
1-1,Any,-0.75,1.65,0.58732
1-1,Any,-0.75,1.75,0.70588
1-1,Any,-0.75,1.85,0.78049
1-1,Any,-0.75,1.95,0.82182
1-1,Any,-0.75,2.05,0.83551
1-1,Any,-0.75,2.15,0.84791
1-1,Any,-0.75,2.25,0.84433
1-1,Any,-0.75,2.35,0.84141
1-1,Any,-0.75,2.45,0.83049
1-1,Any,-0.75,2.55,0.82441
1-1,Any,-0.75,2.65,0.8131
1-1,Any,-0.75,2.75,0.78699
1-1,Any,-0.75,2.85,0.75102
1-1,Any,-0.75,2.95,0.7118
1-1,Any,-0.75,3.05,0.65163
1-1,Any,-0.75,3.15,0.57448
1-1,Any,-0.75,3.25,0.44585
1-1,Any,-0.75,3.35,0.31019
1-1,Any,-0.75,3.45,0.18829
1-1,Any,-0.75,3.55,0.10108
1-1,Any,-0.75,3.65,0.04702
1-1,Any,-0.75,3.75,0.01708
1-1,Any,-0.75,3.85,0.00575
1-1,Any,-0.75,3.95,0.00065
1-1,Any,-0.75,4.05,0.00077
1-1,Any,-0.75,4.15,0.00089
1-1,Any,-0.75,4.25,0.00107
1-1,Any,-0.75,4.35,0.00136
1-1,Any,-0.75,4.45,-0.0
1-1,Any,-0.65,0.55,0.0
1-1,Any,-0.65,0.65,0.0
1-1,Any,-0.65,0.75,0.0
1-1,Any,-0.65,0.85,0.0
1-1,Any,-0.65,0.95,0.00056
1-1,Any,-0.65,1.05,0.00336
1-1,Any,-0.65,1.15,0.01129
1-1,Any,-0.65,1.25,0.04521
1-1,Any,-0.65,1.35,0.14549
1-1,Any,-0.65,1.45,0.30777
1-1,Any,-0.65,1.55,0.49044
1-1,Any,-0.65,1.65,0.67075
1-1,Any,-0.65,1.75,0.79938
1-1,Any,-0.65,1.85,0.87635
1-1,Any,-0.65,1.95,0.91271
1-1,Any,-0.65,2.05,0.9276
1-1,Any,-0.65,2.15,0.93119
1-1,Any,-0.65,2.25,0.9297
1-1,Any,-0.65,2.35,0.93183
1-1,Any,-0.65,2.45,0.93145
1-1,Any,-0.65,2.55,0.93112
1-1,Any,-0.65,2.65,0.93256
1-1,Any,-0.65,2.75,0.91518
1-1,Any,-0.65,2.85,0.89297
1-1,Any,-0.65,2.95,0.8537
