person_key,season,effect_per_100,se_per_100,pitches
pitcher-518863,2015,-0.91139,1.84456,122
pitcher-518875,2015,0.67052,1.2783,364
pitcher-518886,2015,1.32055,1.10607,521
pitcher-518927,2015,-0.60394,1.06012,448
pitcher-519008,2015,0.12364,1.3655,331
pitcher-519043,2015,0.47515,0.84136,512
pitcher-519076,2015,-1.44508,0.6848,1386
pitcher-519085,2015,-0.28146,1.00507,337
pitcher-519096,2015,1.31843,0.96398,356
pitcher-519141,2015,-1.37148,1.01415,717
pitcher-519144,2015,-0.41438,0.63609,1398
pitcher-519151,2015,-1.77352,1.20058,209
pitcher-519166,2015,-1.175,0.84176,143
pitcher-519168,2015,-1.17754,1.47143,150
pitcher-519169,2015,1.61019,1.10799,165
pitcher-519186,2015,2.22953,1.27786,106
pitcher-519208,2015,-0.00995,0.02682,2
pitcher-519229,2015,-2.55612,1.97803,25
pitcher-519240,2015,-1.72951,1.44165,266
pitcher-519242,2015,1.80992,0.67018,1638
pitcher-519263,2015,0.78704,0.86324,91
pitcher-519267,2015,1.83333,0.8248,435
pitcher-519293,2015,-1.17465,1.16516,527
pitcher-519301,2015,1.64276,0.91261,173
pitcher-519322,2015,3.91225,1.17853,435
pitcher-519326,2015,1.57811,1.1715,324
pitcher-519381,2015,0.73351,0.8035,273
pitcher-519411,2015,0.7739,0.46065,27
pitcher-519455,2015,0.82454,0.65659,1500
pitcher-520980,2015,-0.44377,0.90125,367
pitcher-521230,2015,-3.34841,1.34759,460
pitcher-523260,2015,0.73977,0.73199,1320
pitcher-523848,2015,0.31435,0.43909,41
pitcher-523989,2015,-0.24203,0.78128,1486
pitcher-527048,2015,1.81833,1.02578,580
pitcher-527054,2015,2.15024,0.73027,1717
pitcher-527055,2015,-0.3806,1.02679,269
pitcher-532077,2015,0.84884,0.89715,521
pitcher-533167,2015,-1.66126,0.73055,1064
pitcher-534812,2015,0.43016,0.89116,525
pitcher-534910,2015,-0.38903,0.75389,756
pitcher-538506,2015,-0.63867,0.46086,37
pitcher-541640,2015,-0.05756,0.83795,1132
pitcher-541652,2015,-1.42941,0.91411,286
pitcher-542266,2015,-2.42091,0.95279,273
pitcher-542432,2015,-1.30643,1.55546,115
pitcher-542587,2015,-0.08531,1.09273,294
pitcher-542609,2015,-1.81533,1.11684,251
pitcher-542669,2015,-1.68901,1.17809,136
pitcher-542674,2015,0.60605,1.17591,340
pitcher-542866,2015,-2.11587,0.98649,233
pitcher-542882,2015,-1.34883,0.69833,564
pitcher-542888,2015,0.87223,1.47281,70
pitcher-542914,2015,0.86526,0.76005,532
pitcher-542923,2015,0.38639,0.81594,100
pitcher-542924,2015,-1.57895,0.87354,32
pitcher-542960,2015,1.2411,0.97296,638
pitcher-543037,2015,-1.16708,0.98947,1600
pitcher-543045,2015,0.78144,0.86052,514
pitcher-543054,2015,0.82254,0.85954,624
pitcher-543056,2015,-0.28664,1.18294,136
pitcher-543094,2015,0.63071,0.56738,6
pitcher-543101,2015,-1.2088,0.69849,1416
pitcher-543118,2015,-0.60841,0.68877,148
pitcher-543135,2015,-0.60999,0.70885,1332
pitcher-543144,2015,1.48281,1.04624,408
pitcher-543184,2015,-1.61252,0.95724,443
pitcher-543219,2015,0.14557,0.86697,427
pitcher-543242,2015,1.08569,0.96382,525
pitcher-543243,2015,0.20605,0.57188,1531
pitcher-543258,2015,-0.4551,1.46271,61
pitcher-543261,2015,0.23156,0.98685,66
pitcher-543272,2015,-0.90425,0.92641,781
pitcher-543278,2015,-0.94298,1.04704,478
pitcher-543294,2015,1.15792,0.7251,1516
pitcher-543331,2015,-0.44693,0.80993,585
pitcher-543334,2015,-1.0937,1.00552,161
pitcher-543339,2015,0.62733,0.8807,556
pitcher-543351,2015,-0.52405,0.89876,29
pitcher-543359,2015,0.07936,0.89143,479
pitcher-543380,2015,-0.10754,0.71116,1069
pitcher-543391,2015,-0.66882,0.6796,106
pitcher-543408,2015,-1.13658,0.6936,1567
pitcher-543409,2015,-1.15042,0.81646,48
pitcher-543424,2015,-2.02743,1.04836,484
pitcher-543456,2015,-0.28167,1.06728,539
pitcher-543475,2015,-0.57285,0.98609,381
pitcher-543506,2015,-0.23495,0.99681,390
pitcher-543507,2015,-0.23916,0.92589,898
pitcher-543508,2015,-0.56626,0.8697,102
pitcher-543518,2015,-3.51335,1.22635,79
pitcher-543521,2015,-2.14343,0.59865,1585
pitcher-543542,2015,0.86903,0.57853,39
pitcher-543548,2015,1.99028,0.58973,1089
pitcher-543557,2015,0.27145,1.00574,715
pitcher-543594,2015,-2.33408,0.95381,276
pitcher-543606,2015,1.42584,0.76534,1329
pitcher-543607,2015,-1.5239,0.8316,133
pitcher-543698,2015,-0.64257,0.46387,32
pitcher-543699,2015,-1.05993,0.71574,906
pitcher-543716,2015,-0.21783,1.30816,205
pitcher-543726,2015,-2.90204,0.92999,502
pitcher-543734,2015,-0.10538,0.81949,1063
pitcher-543746,2015,-0.46345,0.89564,267
pitcher-543766,2015,-1.00419,0.93223,522
pitcher-543779,2015,0.32299,0.7913,684
pitcher-543803,2015,-1.23372,0.72435,21
pitcher-543859,2015,-1.921,1.02874,180
pitcher-543881,2015,-0.39549,0.82358,348
pitcher-543883,2015,1.65583,1.28398,191
pitcher-543900,2015,-0.88915,0.75795,257
pitcher-543901,2015,0.99863,1.11654,226
pitcher-543903,2015,-0.86247,1.30315,263
pitcher-543921,2015,-1.33465,0.72975,84
pitcher-543935,2015,0.09174,0.88372,465
pitcher-543942,2015,-2.56232,1.82286,74
pitcher-543964,2015,-0.19094,1.39156,137
pitcher-544365,2015,1.51529,1.63522,242
pitcher-544725,2015,1.47568,1.30764,13
pitcher-544727,2015,-0.64788,0.72617,539
pitcher-544759,2015,-1.25956,1.35846,316
pitcher-544836,2015,-0.65446,1.27924,311
pitcher-544928,2015,-0.83419,0.93089,493
pitcher-544931,2015,0.03739,0.77289,1020
pitcher-544993,2015,0.12365,0.7075,561
pitcher-545064,2015,-0.23342,1.12738,136
pitcher-545333,2015,-0.60221,0.57062,1475
pitcher-545338,2015,0.60646,0.52917,9
pitcher-545346,2015,0.7359,0.47004,50
pitcher-545404,2015,-0.10674,0.29285,81
pitcher-547179,2015,-0.69419,0.81841,992
pitcher-547348,2015,-0.04686,0.22395,19
pitcher-547749,2015,-0.37421,0.96189,439
pitcher-547874,2015,-0.64394,0.79085,882
pitcher-547888,2015,0.46061,0.82984,1105
pitcher-547973,2015,1.6002,1.21027,586
pitcher-548337,2015,0.78053,0.96133,326
pitcher-548357,2015,-0.20751,0.93284,549
pitcher-553872,2015,0.83609,1.22662,46
pitcher-553878,2015,-0.23857,1.02249,359
pitcher-553970,2015,1.45657,1.04291,174
pitcher-554234,2015,1.83672,0.76657,1026
pitcher-554340,2015,-1.29448,0.9289,391
pitcher-554431,2015,-1.79652,0.69078,250
pitcher-554432,2015,-0.83276,0.81314,47
pitcher-570632,2015,1.25877,1.20336,503
pitcher-570649,2015,-0.44795,0.73286,1343
pitcher-570663,2015,-0.91603,1.02455,435
pitcher-571057,2015,0.07756,1.24146,340
pitcher-571439,2015,-1.35893,1.38685,196
pitcher-571476,2015,1.32125,0.90363,44
pitcher-571479,2015,1.05748,0.98358,173
pitcher-571510,2015,-1.17677,0.54706,536
pitcher-571521,2015,-1.44664,0.85009,86
pitcher-571527,2015,0.51085,0.87301,612
pitcher-571561,2015,-0.71885,1.29907,352
pitcher-571577,2015,0.5706,1.44976,136
pitcher-571578,2015,-0.43999,0.69569,585
pitcher-571584,2015,0.80848,1.52432,76
pitcher-571656,2015,0.30104,1.08159,356
pitcher-571666,2015,-1.59275,0.84727,1481
pitcher-571704,2015,0.91276,0.84188,555
pitcher-571710,2015,0.90821,1.11571,248
pitcher-571735,2015,-0.57018,1.10495,617
pitcher-571760,2015,-0.05788,0.73389,817
pitcher-571787,2015,0.12684,1.14739,306
pitcher-571800,2015,-0.37671,0.6592,1208
pitcher-571871,2015,-2.36369,1.17946,269
pitcher-571893,2015,1.18567,1.31531,241
pitcher-571901,2015,1.74921,1.04362,378
pitcher-571927,2015,-0.42692,0.80032,306
pitcher-571946,2015,-0.5898,0.56865,1577
pitcher-571951,2015,-0.78745,0.95229,305
pitcher-572020,2015,1.20309,0.61602,610
pitcher-572021,2015,2.32507,1.37459,56
pitcher-572038,2015,0.14118,0.80807,244
pitcher-572070,2015,-0.01718,0.78282,1649
pitcher-572089,2015,-0.49782,1.1084,90
pitcher-572096,2015,1.81191,0.9885,550
pitcher-572102,2015,1.35237,0.90526,538
pitcher-572193,2015,1.73615,0.98222,207
pitcher-572308,2015,-2.33203,1.32965,81
pitcher-572309,2015,0.42843,0.83376,91
pitcher-572362,2015,0.54489,0.47154,104
pitcher-572403,2015,-1.98425,0.87034,220
pitcher-572750,2015,-0.20262,0.94914,679
pitcher-572788,2015,1.00103,1.18059,402
pitcher-572888,2015,-0.14708,0.96535,656
pitcher-572889,2015,0.70884,0.70371,3
pitcher-572971,2015,3.09888,0.89979,1847
pitcher-573046,2015,-0.46154,1.22444,259
pitcher-573064,2015,-0.999,1.17325,709
pitcher-573109,2015,0.42611,0.9826,544
pitcher-573127,2015,2.05613,1.10326,253
pitcher-573185,2015,-0.02498,1.67417,154
pitcher-573186,2015,-0.91512,0.52572,198
pitcher-573204,2015,0.89355,0.79289,47
pitcher-573244,2015,-1.58869,1.19772,21
pitcher-580792,2015,1.63777,0.72023,60
pitcher-592091,2015,2.07203,0.99256,99
pitcher-592102,2015,0.27923,0.73207,587
pitcher-592135,2015,0.82517,1.14448,336
pitcher-592181,2015,0.59111,1.40152,118
pitcher-592222,2015,2.05077,1.65617,118
pitcher-592314,2015,-2.50923,1.00777,709
pitcher-592329,2015,-0.79702,0.91226,284
pitcher-592332,2015,0.11373,0.9121,915
pitcher-592340,2015,-0.55984,0.91426,245
pitcher-592341,2015,1.29014,1.07281,166
pitcher-592346,2015,1.44683,0.93745,549
pitcher-592351,2015,0.08947,1.14513,345
pitcher-592390,2015,0.6021,1.17388,182
pitcher-592398,2015,-1.76634,1.41321,104
pitcher-592426,2015,-1.85226,0.92331,49
pitcher-592454,2015,-0.86113,0.77577,362
pitcher-592527,2015,-0.51399,0.36023,26
pitcher-592533,2015,-2.9395,1.47883,265
pitcher-592570,2015,0.09642,0.14501,16
pitcher-592593,2015,-0.20332,0.81649,509
pitcher-592612,2015,-2.00441,1.19121,196
pitcher-592662,2015,0.10951,0.83396,1139
pitcher-592665,2015,1.83383,1.00744,448
pitcher-592677,2015,0.44768,1.12774,123
pitcher-592705,2015,0.65233,0.83201,161
pitcher-592717,2015,-3.04376,0.77552,794
pitcher-592741,2015,0.56093,1.01061,572
pitcher-592767,2015,-1.50141,0.79648,548
pitcher-592781,2015,2.03495,1.49498,74
pitcher-592789,2015,0.58141,0.65928,1183
pitcher-592804,2015,-1.38291,0.9115,316
pitcher-592815,2015,1.75842,1.08287,141
pitcher-592826,2015,0.05918,0.91011,478
pitcher-592836,2015,0.22077,1.0281,1324
pitcher-592869,2015,-2.43778,1.05983,271
pitcher-592879,2015,-1.78752,1.24701,175
pitcher-593140,2015,-0.52513,1.47579,75
pitcher-593372,2015,-0.64672,0.67845,1419
pitcher-593423,2015,-2.29294,0.97685,135
pitcher-593576,2015,-0.09544,0.76602,323
pitcher-593582,2015,-0.91638,0.66242,14
pitcher-593958,2015,0.18452,0.79176,1028
pitcher-594736,2015,-0.32725,0.88015,614
pitcher-594742,2015,-0.91237,0.90878,240
pitcher-594762,2015,-0.33172,0.52765,22
pitcher-594772,2015,1.40193,0.75016,62
pitcher-594792,2015,-2.88672,0.98517,322
pitcher-594798,2015,0.97893,0.56617,1392
pitcher-594815,2015,-0.93746,1.21164,86
pitcher-594835,2015,0.03903,0.13709,35
pitcher-594840,2015,1.42437,1.30167,156
pitcher-594857,2015,1.56913,0.87176,105
pitcher-594951,2015,0.0081,1.18696,201
pitcher-594977,2015,0.68014,0.95001,121
pitcher-594986,2015,0.65832,0.6262,482
pitcher-594987,2015,-0.23517,0.26751,43
pitcher-595001,2015,-0.99336,0.95832,341
pitcher-595014,2015,-3.22893,1.12566,513
pitcher-595032,2015,0.62892,1.52006,159
pitcher-595191,2015,0.37412,1.1689,374
pitcher-595235,2015,0.39297,0.90035,75
pitcher-595307,2015,0.35665,1.02298,443
pitcher-595371,2015,-0.8561,0.66732,31
pitcher-595441,2015,-0.71097,0.461,26
pitcher-595465,2015,0.20064,0.57463,20
pitcher-595918,2015,-0.75359,0.48979,71
pitcher-596057,2015,0.61501,0.73067,568
pitcher-596064,2015,0.42365,1.01456,520
pitcher-596331,2015,0.24415,0.77944,42
pitcher-598264,2015,-0.53491,0.96467,383
pitcher-598271,2015,-0.6681,0.47359,54
pitcher-598287,2015,-2.86113,1.04005,136
pitcher-599998,2015,-0.10509,0.13132,10
pitcher-602083,2015,-0.13059,0.38782,89
pitcher-605135,2015,-3.51152,1.09256,743
pitcher-605151,2015,0.74962,0.71082,364
pitcher-605156,2015,0.09947,1.1162,430
pitcher-605169,2015,-0.98854,1.16006,196
pitcher-605177,2015,1.1378,0.86505,585
pitcher-605200,2015,2.74721,1.98437,301
pitcher-605218,2015,-0.77627,1.03733,40
pitcher-605226,2015,-2.13752,1.06717,70
pitcher-605228,2015,0.41449,0.98385,476
pitcher-605232,2015,-0.30149,1.34721,389
pitcher-605288,2015,-0.24312,0.9466,18
pitcher-605304,2015,-2.72697,1.20816,334
pitcher-605309,2015,-0.42576,1.08832,492
pitcher-605317,2015,0.97024,0.69853,57
pitcher-605333,2015,0.55045,1.61803,128
pitcher-605338,2015,0.13539,1.56035,54
pitcher-605347,2015,-0.90889,1.16322,90
pitcher-605359,2015,-1.37532,1.00443,97
pitcher-605374,2015,0.05458,1.52616,224
pitcher-605388,2015,0.20165,0.96216,584
pitcher-605396,2015,0.87578,1.14405,77
pitcher-605400,2015,1.52411,0.73086,605
pitcher-605452,2015,-0.46317,0.83785,563
pitcher-605476,2015,0.18996,0.81256,575
pitcher-605477,2015,0.91046,0.51646,25
pitcher-605538,2015,0.67727,0.72494,856
pitcher-605541,2015,-1.66397,1.03534,396
pitcher-605894,2015,0.01305,0.95064,269
pitcher-606160,2015,1.22727,0.95881,85
pitcher-606273,2015,-1.53071,0.68842,954
pitcher-607067,2015,1.13736,1.22065,293
pitcher-607068,2015,0.22838,0.30045,31
pitcher-607074,2015,-2.88451,0.73664,1276
pitcher-607259,2015,0.55317,0.68831,1100
pitcher-607309,2015,-2.40001,1.04342,183
pitcher-607359,2015,-0.63564,0.99687,251
pitcher-607374,2015,-0.63771,0.69707,354
pitcher-607405,2015,-1.05104,0.78715,13
pitcher-607457,2015,-0.70947,0.81385,235
pitcher-607968,2015,-0.18369,0.31974,86
pitcher-608167,2015,-0.68596,0.57043,86
pitcher-608349,2015,1.67849,1.10482,411
pitcher-608379,2015,-1.94842,0.8366,1371
pitcher-608641,2015,1.02862,1.10535,254
pitcher-608648,2015,0.19218,0.86974,465
pitcher-608665,2015,1.20613,0.58649,1001
pitcher-608678,2015,-1.07807,0.59553,132
pitcher-611093,2015,-0.57174,0.90028,94
pitcher-612272,2015,-0.6681,0.70706,53
pitcher-612434,2015,2.9894,1.58777,151
pitcher-612672,2015,0.11755,0.73596,1427
pitcher-621121,2015,-0.66865,0.50401,1120
pitcher-621209,2015,1.01325,1.72392,102
pitcher-621281,2015,-2.56835,1.35133,123
pitcher-621397,2015,-0.57296,0.954,99
pitcher-621408,2015,0.64585,1.48288,212
pitcher-621962,2015,-0.30959,1.06191,216
pitcher-622072,2015,-0.67958,0.66983,1543
pitcher-622663,2015,-0.23846,0.95161,542
pitcher-623184,2015,-1.46945,0.96221,518
pitcher-623395,2015,-1.32582,0.82909,212
pitcher-623430,2015,1.76227,0.9537,142
pitcher-628333,2015,-0.72282,0.74719,1103
pitcher-628452,2015,-2.13241,0.75947,793
pitcher-641490,2015,-0.31129,1.39873,142
pitcher-641627,2015,0.05825,0.97136,387
pitcher-643327,2015,0.46865,0.97343,280
pitcher-648737,2015,1.16351,0.98634,214
umpire-427013,2016,-0.39675,0.33536,4469
umpire-427019,2016,0.70145,0.5404,4642
umpire-427044,2016,0.56872,0.52336,3994
umpire-427053,2016,-1.90573,0.54969,4682
umpire-427058,2016,-0.40598,0.40024,4797
umpire-427081,2016,0.83726,0.49444,3615
umpire-427090,2016,-0.16914,0.51862,4172
umpire-427093,2016,-0.02826,0.51966,3221
umpire-427095,2016,0.7299,0.43947,4303
umpire-427099,2016,2.35959,0.38783,4227
umpire-427103,2016,-1.88639,0.55796,4611
umpire-427108,2016,-1.14061,0.44952,3376
umpire-427113,2016,-0.34141,0.58584,4427
umpire-427115,2016,0.44377,0.59551,2174
umpire-427128,2016,-0.26375,0.45355,3584
umpire-427139,2016,2.93303,0.48104,3489
umpire-427144,2016,-0.2347,0.44805,4241
umpire-427156,2016,0.83601,0.53946,4710
umpire-427164,2016,0.78834,0.35131,4688
umpire-427168,2016,0.36429,0.46606,3887
umpire-427184,2016,-1.39717,0.3872,4319
umpire-427192,2016,1.58063,0.65489,2812
umpire-427197,2016,-0.05442,0.49196,4336
umpire-427206,2016,-1.55411,0.42149,4564
umpire-427220,2016,0.29093,0.45561,4141
umpire-427224,2016,1.74969,0.69723,2333
umpire-427229,2016,0.33902,0.49998,3601
umpire-427235,2016,-0.46882,0.36164,4380
umpire-427243,2016,-0.42275,0.34508,4690
umpire-427248,2016,0.82653,0.44484,4730
umpire-427261,2016,-0.24076,0.44121,3805
umpire-427269,2016,-0.14806,0.59349,4408
umpire-427286,2016,0.51307,0.58894,4418
umpire-427292,2016,1.14634,0.5089,4467
umpire-427299,2016,0.06431,0.58714,4076
umpire-427315,2016,-1.51482,0.38749,4558
umpire-427339,2016,-1.25634,0.37522,4481
umpire-427344,2016,3.28054,0.40503,4748
umpire-427361,2016,-1.5534,0.4276,4292
umpire-427362,2016,0.90091,0.39347,4314
umpire-427366,2016,0.29821,0.51867,2662
umpire-427413,2016,-0.68825,0.5458,4472
umpire-427424,2016,0.62886,0.3557,4194
umpire-427457,2016,-1.36719,0.62979,4163
umpire-427509,2016,0.40436,0.27123,4643
umpire-427520,2016,-2.02668,0.46305,4703
umpire-427533,2016,-1.66697,0.37458,4588
umpire-427534,2016,-0.61926,0.39155,4135
umpire-427537,2016,1.43048,0.53722,3835
umpire-427538,2016,-1.68116,0.39455,4952
umpire-427552,2016,0.05673,0.39787,4229
umpire-427554,2016,1.91541,0.38872,4557
umpire-428442,2016,-1.025,0.472,3563
umpire-429805,2016,-1.38522,0.44382,3949
umpire-431232,2016,-0.59405,0.35134,4580
umpire-482608,2016,-1.69989,0.41181,3661
umpire-482620,2016,-0.47699,0.49124,4527
umpire-482631,2016,2.6262,0.42436,4285
umpire-482641,2016,0.37558,0.33804,4233
umpire-482663,2016,-0.68146,0.40578,4606
umpire-482666,2016,-1.05874,0.43796,4024
umpire-483561,2016,2.59178,0.42426,4223
umpire-483564,2016,-1.03488,0.40075,4104
umpire-483569,2016,0.38605,0.48686,4485
umpire-483630,2016,-0.91714,0.4198,4742
umpire-483912,2016,-0.02892,0.39891,4174
umpire-483919,2016,0.23066,0.50006,4498
umpire-484183,2016,-0.00514,0.41672,3884
umpire-484198,2016,-0.70753,0.48193,4071
umpire-484499,2016,-1.64698,0.47766,4530
umpire-489942,2016,0.17809,0.33074,3273
umpire-489954,2016,-0.6918,0.45151,4319
umpire-489985,2016,-0.49872,0.62538,1928
umpire-490319,2016,-0.83087,0.56686,4772
umpire-503077,2016,-0.00176,0.3786,4685
umpire-503490,2016,1.45659,0.58824,888
umpire-503493,2016,-0.42014,0.41794,2677
umpire-503502,2016,-1.0575,0.30655,5623
umpire-503586,2016,0.66762,0.47853,4135
umpire-504381,2016,0.68858,0.43002,4169
umpire-511890,2016,0.24996,0.45014,4392
umpire-521251,2016,1.38628,0.30337,2316
umpire-521889,2016,2.60408,0.68067,1864
umpire-524988,2016,-2.50967,0.84084,1041
umpire-544728,2016,0.06039,0.37019,3537
umpire-547380,2016,0.03786,0.45291,5170
umpire-573596,2016,-0.69384,0.35672,5069
umpire-573597,2016,0.30024,0.42057,4199
umpire-577468,2016,2.29314,1.03084,296
umpire-594151,2016,-0.72082,0.60217,3801
catcher-150229,2016,-1.30867,0.42742,4569
catcher-424325,2016,0.83728,0.50002,3619
catcher-425772,2016,2.72011,0.52864,2619
catcher-425784,2016,2.48533,0.42546,3701
catcher-425877,2016,0.95997,0.38935,10031
catcher-425900,2016,-2.11949,0.43842,6391
catcher-430910,2016,-3.38523,1.3055,127
catcher-431145,2016,1.77557,0.45685,8429
catcher-434563,2016,-1.56296,0.47245,4191
catcher-434567,2016,-0.30474,0.57351,1531
catcher-435064,2016,0.3481,0.36579,5254
catcher-435263,2016,1.08688,0.4178,6263
catcher-435559,2016,-0.70173,0.39543,7025
catcher-444489,2016,-0.65303,0.59993,1139
catcher-446192,2016,-1.45968,1.15622,246
catcher-446308,2016,-0.1198,0.46076,8364
catcher-446653,2016,2.01669,0.62749,2262
catcher-451705,2016,0.3877,0.84069,718
catcher-452095,2016,2.1456,0.39498,5654
catcher-452672,2016,-1.81903,0.6005,2362
catcher-454560,2016,-0.33775,0.44556,3751
catcher-455104,2016,-1.8591,0.38434,6349
catcher-455117,2016,0.68826,0.5074,4767
catcher-455139,2016,-1.37857,0.52295,3492
catcher-455755,2016,-0.10642,0.73517,2050
catcher-456078,2016,0.04915,0.30579,7876
catcher-456124,2016,1.00946,0.66323,1778
catcher-457454,2016,-1.31246,0.42393,4610
catcher-457763,2016,2.62029,0.42134,8644
catcher-460026,2016,-0.83398,0.33046,5744
catcher-460077,2016,0.21336,0.40717,2687
catcher-460269,2016,0.43394,0.52382,3213
catcher-465041,2016,1.67046,0.36225,6692
catcher-467092,2016,1.18217,0.31046,8729
catcher-471083,2016,1.84068,0.4208,4382
catcher-473724,2016,-1.09736,0.84048,772
catcher-474233,2016,1.03448,0.62222,2779
catcher-488671,2016,-1.13474,0.53706,3669
catcher-488771,2016,1.90216,0.39183,7670
catcher-488810,2016,0.06523,0.64302,86
catcher-488912,2016,-0.5476,0.63013,2004
catcher-489232,2016,-2.78011,0.50724,2035
catcher-489365,2016,1.11296,0.62118,2783
catcher-491696,2016,0.89338,0.96783,517
catcher-492802,2016,-0.00769,0.8119,352
catcher-502182,2016,-1.87123,0.76656,1365
catcher-506702,2016,-0.76504,0.44916,4737
catcher-506747,2016,-0.37789,1.1144,841
catcher-516949,2016,-3.55194,0.89926,886
catcher-518542,2016,-2.4314,0.47291,3592
catcher-518595,2016,2.29596,0.42601,5022
catcher-518700,2016,-0.75245,0.58899,2480
catcher-518735,2016,2.4989,0.40618,7934
catcher-518960,2016,-0.19463,0.39349,8710
catcher-519023,2016,-0.13841,0.65759,1043
catcher-519083,2016,0.95601,0.33808,8498
catcher-519222,2016,-0.39842,0.42378,2891
catcher-519237,2016,-0.00638,0.37552,7575
catcher-519390,2016,-1.34025,0.3806,7707
catcher-521692,2016,-1.3532,0.33341,9303
catcher-541608,2016,-3.55432,0.47326,3271
catcher-542194,2016,0.20754,0.48988,2750
catcher-542208,2016,-0.0419,0.41742,5685
catcher-542513,2016,-0.59398,0.62376,112
catcher-542908,2016,0.31833,0.48661,4306
catcher-543148,2016,-0.94915,0.8787,525
catcher-543228,2016,0.37833,0.50259,4643
catcher-543302,2016,-1.2668,0.55759,2221
catcher-543376,2016,1.88474,0.65976,3183
catcher-543510,2016,0.04302,0.47451,6839
catcher-543877,2016,1.33594,0.52259,3657
catcher-545358,2016,-1.94634,0.9148,249
catcher-547172,2016,1.85287,0.43867,4102
catcher-547379,2016,1.66306,0.42899,3681
catcher-553869,2016,0.90992,0.62484,66
catcher-553882,2016,0.37019,0.53747,2166
catcher-571466,2016,-0.41971,0.33292,8232
catcher-571912,2016,0.89613,0.51935,2438
catcher-571974,2016,0.48724,0.6444,1698
catcher-572033,2016,-1.03848,0.69359,1710
catcher-572180,2016,-2.34872,1.10721,277
catcher-572287,2016,0.77709,0.43249,3435
catcher-572863,2016,-1.76671,0.66384,1378
catcher-575929,2016,0.98283,0.42822,3366
catcher-591712,2016,2.02975,1.46136,230
catcher-592200,2016,1.37598,0.44007,4684
catcher-592407,2016,-1.86101,0.5727,2611
catcher-592592,2016,0.60927,0.90042,899
catcher-592663,2016,-0.51891,0.32053,9569
